t_s,lat_deg,lon_deg,alt_raw,alt_m,sats,fix,horzv,vertv,head
90.20000004768372,34.4976197,-116.9523642,9769,2977.5912000000003,21,3,6,-55,173
91.20000004768372,34.4975964,-116.9523617,9711,2959.9128,21,3,9,-58,178
91.20000004768372,34.4975964,-116.9523617,9711,2959.9128,21,3,9,-58,178
92.20000004768372,34.4975786,-116.9523577,9653,2942.2344000000003,21,3,8,-55,162
93.20000004768372,34.4975493,-116.9523681,9599,2925.7752,21,3,12,-50,-143
94.20000004768372,34.4975509,-116.9523917,9548,2910.2304000000004,21,3,8,-51,1
95.20000004768372,34.4975794,-116.9523721,9495,2894.076,21,3,13,-56,52
96.20000004768372,34.4975747,-116.952332,9440,2877.3120000000004,21,3,15,-53,125
97.20000004768372,34.4975377,-116.9523246,9388,2861.4624000000003,21,3,13,-49,-147
98.20000004768372,34.4975311,-116.952369,9337,2845.9176,21,3,13,-52,-64
99.20000004768372,34.4975577,-116.9523832,9282,2829.1536,21,3,8,-55,28
100.20000004768372,34.4975619,-116.9523701,9227,2812.3896,20,3,5,-56,143
101.20000004768372,34.4975549,-116.9523701,9171,2795.3208,21,3,0,-56,-154
102.20000004768372,34.4975518,-116.9523706,9111,2777.0328,21,3,3,-61,154
103.20000004768372,34.4975304,-116.9523679,9053,2759.3544,21,3,10,-55,-157
104.20000004768372,34.4975192,-116.9523817,8998,2742.5904,21,3,2,-54,142
105.20000004768372,34.4974923,-116.9523836,8944,2726.1312000000003,21,3,19,-60,-148
106.20000004768372,34.4974486,-116.9524051,8885,2708.148,21,3,14,-56,160
107.20000004768372,34.497408,-116.9524296,8831,2691.6888000000004,21,3,18,-54,-172
108.20000004768372,34.4973656,-116.9524292,8774,2674.3152,21,3,16,-58,179
109.20000004768372,34.4973406,-116.9523978,8717,2656.9416,21,3,16,-54,135
110.20000004768372,34.4973113,-116.9523476,8662,2640.1776,21,3,18,-56,145
111.20000004768372,34.4972747,-116.9523466,8604,2622.4992,21,3,12,-58,-137
112.20000004768372,34.4972329,-116.9523728,8544,2604.2112,21,3,13,-52,-137
113.20000004768372,34.4971809,-116.9524002,8487,2586.8376000000003,21,3,26,-51,-166
114.20000004768372,34.4970987,-116.9523939,8431,2569.7688000000003,21,3,33,-64,160
115.20000004768372,34.4970452,-116.9523447,8364,2549.3472,21,3,6,-63,134
116.20000004768372,34.4970287,-116.9523466,8306,2531.6688,21,3,10,-56,-137
117.20000004768372,34.4970293,-116.9523832,8252,2515.2096,21,3,12,-56,-96
118.20000004768372,34.4970093,-116.95241,8196,2498.1408,21,3,10,-55,-170
119.20000004768372,34.4969757,-116.9524079,8142,2481.6816000000003,21,3,14,-52,159
120.20000004768372,34.4969383,-116.9523834,8089,2465.5272,21,3,18,-47,130
121.20000004768372,34.4969259,-116.9523564,8037,2449.6776,21,3,5,-53,26
122.20000004768372,34.4969387,-116.9523708,7977,2431.3896,21,3,9,-59,-93
123.20000004768372,34.496914,-116.9523902,7918,2413.4064000000003,21,3,15,-59,-150
124.20000004768372,34.4968663,-116.9524101,7860,2395.728,21,3,18,-56,-170
125.20000004768372,34.4968205,-116.9524155,7805,2378.964,21,3,12,-56,147
126.20000004768372,34.4967906,-116.9523917,7746,2360.9808000000003,21,3,9,-60,123
127.20000004768372,34.4967733,-116.9523991,7689,2343.6072,21,3,5,-58,-158
128.20000004768372,34.4967529,-116.9524103,7629,2325.3192,21,3,14,-57,159
129.20000004768372,34.4967311,-116.9524448,7572,2307.9456,21,3,16,-62,-129
130.20000004768372,34.4966868,-116.9524772,7509,2288.7432000000003,21,3,22,-60,-175
131.20000004768372,34.4966347,-116.952477,7449,2270.4552000000003,21,3,17,-54,-175
132.20000004768372,34.4965862,-116.9524691,7395,2253.996,21,3,13,-59,166
133.20000004768372,34.4965676,-116.9524696,7340,2237.232,20,3,8,-43,-173
134.20000004768372,34.4965522,-116.9524834,7292,2222.6016,21,3,10,-47,-145
135.20000004768372,34.4965444,-116.9525068,7243,2207.6664,21,3,5,-50,-68
136.20000004768372,34.4965429,-116.9525115,7196,2193.3408,21,3,7,-46,-177
137.20000004768372,34.4965005,-116.9525174,7149,2179.0152000000003,21,3,18,-50,-161
138.20000004768372,34.4964607,-116.9525355,7097,2163.1656000000003,21,3,11,-54,-158
139.20000004768372,34.4964312,-116.9525582,7043,2146.7064,21,3,16,-51,-146
140.20000004768372,34.4964005,-116.9526064,6994,2131.7712,21,3,17,-47,-108
141.20000004768372,34.4964024,-116.9526452,6948,2117.7504,21,3,5,-45,-73
142.20000004768372,34.4963946,-116.9526613,6899,2102.8152,21,3,7,-53,-129
143.20000004768372,34.4963808,-116.9526848,6846,2086.6608,21,3,8,-51,-137
144.20000004768372,34.4963551,-116.9527146,6796,2071.4208000000003,21,3,16,-50,-111
145.20000004768372,34.496334,-116.9527691,6745,2055.876,21,3,20,-50,-121
146.20000004768372,34.4963344,-116.952837,6696,2040.9408,21,3,21,-50,-60
147.20000004768372,34.4963597,-116.9528845,6644,2025.0912,21,3,11,-53,-81
148.20000004768372,34.496371,-116.9529054,6591,2008.9368000000002,21,3,7,-55,-62
149.20000004768372,34.4963751,-116.9529272,6536,1992.1728,21,3,8,-52,-111
150.20000004768372,34.4963591,-116.9529624,6485,1976.6280000000002,21,3,19,-48,-107
151.20000004768372,34.4963666,-116.9530266,6437,1961.9976000000001,21,3,18,-49,-52
152.20000004768372,34.4963949,-116.9530539,6387,1946.7576000000001,21,3,7,-51,-16
153.20000004768372,34.4964013,-116.9530653,6332,1929.9936,21,3,4,-55,-108
154.20000004768372,34.4963967,-116.9530901,6276,1912.9248,21,3,7,-56,-85
155.20000004768372,34.4963867,-116.9531148,6220,1895.856,21,3,13,-54,-131
156.20000004768372,34.4963766,-116.953164,6166,1879.3968,20,3,16,-53,-90
157.20000004768372,34.4963875,-116.9532073,6114,1863.5472000000002,21,3,9,-50,-55
158.20000004768372,34.4963927,-116.9532083,6061,1847.3928,20,3,7,-56,176
159.20000004768372,34.4963604,-116.9532085,6007,1830.9336,20,3,15,-53,-164
160.20000004768372,34.4963093,-116.9532565,5953,1814.4744,21,3,28,-54,-128
161.20000004768372,34.4962869,-116.9533457,5895,1796.796,21,3,26,-60,-88
162.20000004768372,34.4962958,-116.9534247,5834,1778.2032000000002,20,3,24,-60,-80
163.20000004768372,34.4963002,-116.9535174,5770,1758.6960000000001,21,3,27,-63,-95
164.20000004768372,34.4962839,-116.9535916,5705,1738.884,21,3,16,-66,-98
165.20000004768372,34.4962897,-116.9536407,5636,1717.8528000000001,21,3,19,-65,-61
166.20000004768372,34.4962733,-116.9537315,5574,1698.9552,21,3,29,-60,-108
167.20000004768372,34.4962583,-116.9538204,5516,1681.2768,21,3,28,-53,-101
168.20000004768372,34.4962357,-116.9538875,5462,1664.8176,20,3,17,-55,-112
169.20000004768372,34.4962215,-116.9539268,5407,1648.0536000000002,20,3,9,-51,-48
170.20000004768372,34.4962455,-116.9539991,5348,1630.0704,21,3,23,-57,-71
171.20000004768372,34.4962663,-116.9540828,5292,1613.0016,21,3,25,-55,-66
172.20000004768372,34.4962701,-116.9541432,5237,1596.2376000000002,21,3,21,-54,-131
173.20000004768372,34.4962374,-116.9541603,5177,1577.9496000000001,19,3,13,-58,-153
174.20000004768372,34.4962241,-116.9541744,5119,1560.2712000000001,21,3,8,-49,-136
175.20000004768372,34.4962177,-116.9541653,5063,1543.2024000000001,20,3,2,-56,26
176.20000004768372,34.4962353,-116.9541828,5008,1526.4384,20,3,14,-55,-70
177.20000004768372,34.4962392,-116.9542472,4953,1509.6744,21,3,23,-57,-97
178.20000004768372,34.4962209,-116.9543085,4890,1490.472,19,3,8,-59,-106
179.20000004768372,34.4962008,-116.9543498,4830,1472.184,21,3,18,-57,-120
180.20000004768372,34.4961765,-116.9543997,4770,1453.8960000000002,21,3,15,-59,-122
181.20000004768372,34.496161,-116.9544634,4714,1436.8272000000002,20,3,19,-54,-115
182.20000004768372,34.4961385,-116.9545074,4657,1419.4536,19,3,14,-52,-138
183.20000004768372,34.4961207,-116.9545362,4601,1402.3848,19,3,11,-47,172
184.20000004768372,34.4961328,-116.9545592,4546,1385.6208000000001,21,3,18,-60,-85
185.20000004768372,34.4961287,-116.9546252,4487,1367.6376,19,3,20,-56,-112
186.20000004768372,34.4961321,-116.9546916,4434,1351.4832000000001,20,3,15,-56,-45
187.20000004768372,34.4961616,-116.9547116,4374,1333.1952,21,3,9,-62,-17
188.20000004768372,34.49618,-116.9547443,4315,1315.212,21,3,12,-57,-52
189.20000004768372,34.4961969,-116.954756,4260,1298.448,19,3,1,-53,144
190.20000004768372,34.496193,-116.9547647,4203,1281.0744,21,3,6,-56,-73
191.20000004768372,34.4961755,-116.9547911,4151,1265.2248,20,3,13,-50,-123
192.20000004768372,34.4961528,-116.9548271,4101,1249.9848,20,3,14,-53,-100
193.20000004768372,34.4961464,-116.9548704,4043,1232.3064000000002,20,3,13,-56,-89
194.20000004768372,34.496156,-116.9549272,3986,1214.9328,20,3,17,-53,-70
195.20000004768372,34.4961807,-116.954982,3931,1198.1688000000001,17,3,18,-52,-50
196.20000004768372,34.4962047,-116.955001,3875,1181.1000000000001,18,3,5,-60,177
197.20000004768372,34.4961829,-116.9550214,3816,1163.1168,18,3,14,-59,-119
198.20000004768372,34.4961551,-116.9550621,3761,1146.3528000000001,20,3,20,-52,-129
199.20000004768372,34.4961493,-116.9551411,3707,1129.8936,18,3,28,-53,-70
200.20000004768372,34.4961783,-116.9552091,3654,1113.7392,20,3,18,-55,-61
201.20000004768372,34.4961992,-116.955262,3599,1096.9752,21,3,15,-37,-44
202.20000004768372,34.4962061,-116.9553204,3573,1089.0504,18,3,20,-19,-82
203.20000004768372,34.4962226,-116.9553804,3549,1081.7352,19,3,20,-18,-52
204.20000004768372,34.4962592,-116.9554535,3531,1076.2488,20,3,27,-19,-66
205.20000004768372,34.4962735,-116.9555237,3511,1070.1528,18,3,14,-18,-62
206.20000004768372,34.4963034,-116.9555662,3491,1064.0568,20,3,14,-18,-42
207.20000004768372,34.4963013,-116.9555828,3467,1056.7416,18,3,13,-28,-154
208.20000004768372,34.4962672,-116.9556288,3445,1050.036,19,3,19,-23,-114
209.20000004768372,34.4962482,-116.9556939,3420,1042.416,16,3,22,-24,-110
210.20000004768372,34.4962186,-116.9557731,3396,1035.1008000000002,20,3,26,-22,-112
211.20000004768372,34.4962122,-116.9558534,3372,1027.7856000000002,19,3,25,-24,-81
212.20000004768372,34.496224,-116.9559414,3350,1021.08,19,3,24,-19,-79
213.20000004768372,34.4962545,-116.9560037,3331,1015.2888,20,3,21,-18,-48
214.20000004768372,34.4962757,-116.9560509,3314,1010.1072,19,3,9,-19,-95
215.20000004768372,34.4962668,-116.9560659,3294,1004.0112,19,3,3,-19,-136
216.20000004768372,34.4962497,-116.9560968,3273,997.6104,21,3,20,-23,-126
217.20000004768372,34.4962126,-116.9561621,3248,989.9904,18,3,26,-24,-120
218.20000004768372,34.4961891,-116.9562438,3224,982.6752,20,3,27,-25,-102
219.20000004768372,34.496177,-116.956338,3199,975.0552,18,3,29,-25,-92
220.20000004768372,34.4961818,-116.956438,3176,968.0448,20,3,30,-23,-80
222.20000004768372,34.4962281,-116.956613,3132,954.6336,21,3,24,-21,-58
223.20000004768372,34.4962627,-116.9566766,3111,948.2328,19,3,18,-22,-56
224.20000004768372,34.4962861,-116.9567143,3089,941.5272,20,3,10,-21,-58
225.20000004768372,34.4962926,-116.956746,3069,935.4312000000001,21,3,11,-23,-91
226.20000004768372,34.4962884,-116.9567779,3048,929.0304000000001,19,3,11,-21,-116
227.20000004768372,34.4962641,-116.9568188,3027,922.6296000000001,20,3,20,-21,-126
228.20000004768372,34.4962295,-116.956881,3007,916.5336000000001,21,3,22,-19,-122
229.20000004768372,34.4961966,-116.956952,2987,910.4376000000001,20,3,28,-21,-112
230.20000004768372,34.4961754,-116.9570513,2968,904.6464000000001,21,3,31,-20,-92
231.20000004768372,34.4961781,-116.9571535,2948,898.5504000000001,21,3,29,-21,-85
231.20000004768372,34.4961781,-116.9571535,2948,898.5504000000001,21,3,29,-21,-85
232.20000004768372,34.4961913,-116.9572424,2927,892.1496000000001,21,3,25,-22,-68
233.20000004768372,34.4962188,-116.9573067,2904,885.1392000000001,21,3,18,-23,-58
234.20000004768372,34.4962412,-116.9573538,2882,878.4336000000001,21,3,12,-22,-62
235.20000004768372,34.4962554,-116.9573831,2861,872.0328000000001,21,3,8,-16,-53
236.20000004768372,34.496259,-116.9574039,2850,868.6800000000001,21,3,9,-5,-117
237.20000004768372,34.4962491,-116.9574281,2846,867.4608000000001,20,3,5,-2,-116
238.20000004768372,34.4962484,-116.9574406,2846,867.4608000000001,21,3,1,0,-92
239.20000004768372,34.4962489,-116.957455,2847,867.7656000000001,21,3,5,0,-86
240.20000004768372,34.4962474,-116.9574631,2847,867.7656000000001,21,3,3,0,-114
